,sent,item
804,http://offer.omahasteaks.com/cgi-bin4/flo?y=eOTA0BdpkJ0GeR0ec40AK 4 (5 oz.),['http://offer.omahasteaks.com/cgi-bin4/flo?y=eOTA0BdpkJ0GeR0ec40AK']
805,Copyright 2002 by Wendy Northcutt www.DarwinAwards.com * Please share this newsletter with your friends!,['www.DarwinAwards.com']
806,"noted Thursday http://opinionjournal.com/best/?id=95001739#krugman a curious report in the New York Times that Times columnist Paul Krugman had once received $50,000 for serving on an Enron ""advisory board.""",['http://opinionjournal.com/best/?id=95001739#krugman']
807,Please visit us again soon at http://www.imagestation.com,['http://www.imagestation.com']
808,And on the Taste page: - Review & Outlook http://opinionjournal.com/taste/?id=95001623 : Our friends the Saudis hold two Americans prisoner.,['http://opinionjournal.com/taste/?id=95001623']
809,"See "" Senior Doctors Urge Parties To End Dispute <http://www.stuff.co.nz/inl/index/0%2C1008%2C929270a11%2CFF.html .""",['http://www.stuff.co.nz/inl/index/0%2C1008%2C929270a11%2CFF.html']
810,"See "" Peru <http://www.montereyca.com/rc/business/docs/08985014.htm 's Unions Fear Kuczynski As Economics Minister.""",['http://www.montereyca.com/rc/business/docs/08985014.htm']
811,And on the Taste page: - Review & Outlook http://opinionjournal.com/taste/?id=95001652 : The salvation of Flight 63 is the legacy of Flight 93.,['http://opinionjournal.com/taste/?id=95001652']
812,Yes we need to get it in asap -------------------------- Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net),['www.BlackBerry.net)']
813,--Laura http://www.porlockvale.co.uk/,['http://www.porlockvale.co.uk/']
814,http://email.bn.com/cgi-bin6/flo?y=eFAK0C4tn60BoI0GM50A6 Don't miss out!,['http://email.bn.com/cgi-bin6/flo?y=eFAK0C4tn60BoI0GM50A6']
815,<http://www.dell.com/html/us/segments/eep/images/1x1.gif,['http://www.dell.com/html/us/segments/eep/images/1x1.gif']
816,Please visit http://www.vh1.com/mymusic/2001 to show your support by casting your vote.,['http://www.vh1.com/mymusic/2001']
817,Click here: http://enews.buy.com/cgi-bin5/flo?y=eE3l0D4S5I0Blu04pH0AV All prices and product availability subject to change without notice.,['http://enews.buy.com/cgi-bin5/flo?y=eE3l0D4S5I0Blu04pH0AV']
818,Go to http://football.commissioner.com/ene ------------------------------------------------------------------------ The trade request between Eric Bass and Matt Lenhart has been vetoed by the commissioner.,['http://football.commissioner.com/ene']
819,"See "" New Retirement Age <http://www.bmck.com/gel/articles/Sweden - New Age of Retirement.doc .""",['http://www.bmck.com/gel/articles/Sweden']
820,http://www.removeyou.com Member ID 027316,['http://www.removeyou.com']
821,"For more information about Calpine, visit its Website at www.calpine.com.",['www.calpine.com.']
822,To start planning your next Lone Star adventure visit www.TravelTex.com.,['www.TravelTex.com.']
823,http://spg.0mm.com/sta119009+jarnold@ei.enron.com,['http://spg.0mm.com/sta119009+jarnold@ei.enron.com']
824,http://www.washingtonpost.com=20 Copyright ?,['http://www.washingtonpost.com=20']
825,Customers may also download a copy of the brochure from the www.powertochoose.org web site.,['www.powertochoose.org']
826,And on the Taste page: - Review & Outlook http://opinionjournal.com/taste/?id=95001509 : How the tax code makes it hard to feed the hungry.,['http://opinionjournal.com/taste/?id=95001509']
827,A La Zing <http://meals.alazing.com/cgi-bin10/flo?y=hOMt0BpRyj0GdZ0eTc0AB makes it easy to have an intimate dinner in the privacy of your own home!,['http://meals.alazing.com/cgi-bin10/flo?y=hOMt0BpRyj0GdZ0eTc0AB']
828,Thanks to our friend Bob Harris from www.tflreport.com for doing the formatting on this one for us.,['www.tflreport.com']
829,"See "" EFF Action Alert <http://eff.org/alerts/20010831_eff_judicial_monitoring_alert.html .""",['http://eff.org/alerts/20010831_eff_judicial_monitoring_alert.html']
830,Log in to Online Account Services now <http://capitalone.bfi0.com/Y0RH0615AF717B32BD76 !,['http://capitalone.bfi0.com/Y0RH0615AF717B32BD76']
831,"- Tunku Varadarajan http://opinionjournal.com/columnists/tvaradarajan/?id=95001699 : Good riddance to the New York Times' ""A Nation Challenged.""",['http://opinionjournal.com/columnists/tvaradarajan/?id=95001699']
832,"See "" Canada <http://www.gov.on.ca/LAB/ann/01-30fe.htm Day.""",['http://www.gov.on.ca/LAB/ann/01-30fe.htm']
833,"See "" Social Insurance Premium <http://www.bmck.com/gel/articles/Vietnam-Refreshment Policy.doc .""",['http://www.bmck.com/gel/articles/Vietnam-Refreshment']
834,A preview of the system is currently available at www.EnronOnline.com <http://www.EnronOnline.com .,"['www.EnronOnline.com', 'http://www.EnronOnline.com']"
835,A big thanks to Dave from http://www.ClutchCity.net and Randy from http://www.LiveHosting.com for the help getting that done.,"['http://www.ClutchCity.net', 'http://www.LiveHosting.com']"
836,Click here <http://www.sportsline.com/links/6/1/226/sffer0101c.cgi to apply online.,['http://www.sportsline.com/links/6/1/226/sffer0101c.cgi']
837,His personal web-site is www.ker.gibbs.net.,['www.ker.gibbs.net.']
838,"We noted and criticized the plan last week http://opinionjournal.com/best/?id=95001707 , and our Tunku Varadarajan http://opinionjournal.com/columnists/tvaradarajan/?id=95001729 defended it earlier this week.","['http://opinionjournal.com/best/?id=95001707', 'http://opinionjournal.com/columnists/tvaradarajan/?id=95001729']"
839,"See "" Cotton Industry <http://allafrica.com/stories/printable/200108080429.html .""",['http://allafrica.com/stories/printable/200108080429.html']
840,<http://www.rigzone.com/images/spacer.gif Exploration <http://www.rigzone.com/images/email/title_Corner.gif <http://www.rigzone.com/images/spacer.gif <http://www.rigzone.com/images/spacer.gif <http://www.rigzone.com/images/spacer.gif !,"['http://www.rigzone.com/images/spacer.gif', 'http://www.rigzone.com/images/email/title_Corner.gif', 'http://www.rigzone.com/images/spacer.gif', 'http://www.rigzone.com/images/spacer.gif', 'http://www.rigzone.com/images/spacer.gif']"
841,Get all the inside information about betting football this season Click here for more information: http://www.vegasinsider.com/vlinks/2/63/vegasseminar0824.cgi 2.),['http://www.vegasinsider.com/vlinks/2/63/vegasseminar0824.cgi']
842,Hugo Chavez Appoints New Head of PDVSA <http://www.!,['http://www.!']
843,"See "" Joint Provincial Nursing Committee <http://www.newswire.ca/government/ontario/english/releases/August2001/07/c7 788.html .""",['http://www.newswire.ca/government/ontario/english/releases/August2001/07/c7']
844,http://www.hallmark.com/hmk/Website/goto.jsp?CONTENT_KEY=FOOTER_PRIVLEGL&CONTE NT_TYPE=ARTICLE,['http://www.hallmark.com/hmk/Website/goto.jsp?CONTENT_KEY=FOOTER_PRIVLEGL&CONTE']
845,http://www.astracon.com Enterprise Outlook 2001 MainControl Adds Regional Sales VPs mail?,['http://www.astracon.com']
846,Learn more about the campaign at http://www.spe.org/membership/ SPE e-mail is perfect for professionals who are constantly on the go.,['http://www.spe.org/membership/']
847,Paul Gigot http://opinionjournal.com/columnists/pgigot/?id=95001582 broke the story of Armey's retirement.,['http://opinionjournal.com/columnists/pgigot/?id=95001582']
848,http://etcsurvey.corp.enron.com/wi/p0810709/i.asp?r=18314&s=QMHBTHQY&l=9,['http://etcsurvey.corp.enron.com/wi/p0810709/i.asp?r=18314&s=QMHBTHQY&l=9']
849,LU-M ?http://www.mpsuperstore.com/ - mpsuperstore.com - Shopping - Latest Prices.url,['http://www.mpsuperstore.com/']
850,Click here <https://www.scottrader.com to Log In to Scottrader now!,['https://www.scottrader.com']
851,Just visit <http://www.cruisecheap.com .,['http://www.cruisecheap.com']
852,http://offer.omahasteaks.com/cgi-bin4/flo?y=eNcG0BdpkJ0GRj0dQv0AW 6 (10 oz.),['http://offer.omahasteaks.com/cgi-bin4/flo?y=eNcG0BdpkJ0GRj0dQv0AW']
853,"See "" Farmer <http://www.dailynews.co.zw/daily/2001/September/September24/1440.html Workers Seek Protection.""",['http://www.dailynews.co.zw/daily/2001/September/September24/1440.html']
854,http://click.jcrew.com/cgi-bin8/flo?y=eGFf0Sgo10CIB0KEn0Au We hope that you will take advantage of this great offer.,['http://click.jcrew.com/cgi-bin8/flo?y=eGFf0Sgo10CIB0KEn0Au']
855,"See "" Payment <http://www.bmck.com/gel/articles/ARGENTINA - Patacones.doc Of National Taxes.""",['http://www.bmck.com/gel/articles/ARGENTINA']
856,http://www.serviceresources.com Focus Technologies Adds Neal Bibeau as COO mail?,['http://www.serviceresources.com']
857,http://www.sportsline.com/links/6/1/224/sffpn1019s.cgi This message has been provided free of charge and free of obligation.,['http://www.sportsline.com/links/6/1/224/sffpn1019s.cgi']
858,<http://www.rigzone.com/images/spacer.gif !,['http://www.rigzone.com/images/spacer.gif']
859,http://go2.travelocity.com/Click?q=8d-nbJ1Q7nfvnCfgUApbkyLX-6i Get Some Sand in Your Shoes Looking to escape the cold?,['http://go2.travelocity.com/Click?q=8d-nbJ1Q7nfvnCfgUApbkyLX-6i']
860,http://www.littler.com - 24_#02!.doc,['http://www.littler.com']
861,Keeping watching www.houstonisd.org/bushes for when they post pictures of the event.,['www.houstonisd.org/bushes']
862,Log in to Online Account Services now <http://capitalone.bfi0.com/Y0RH0615AF497B32BD76 !,['http://capitalone.bfi0.com/Y0RH0615AF497B32BD76']
863,"See "" DOL <http://www.dol.gov/cgi-bin/consolid.pl?media+press Program For Nuclear Workers.""",['http://www.dol.gov/cgi-bin/consolid.pl?media+press']
864,"See "" Japanese Retirement <http://www.fpcj.jp/e/shiryo/jb/0128.html Plan.""",['http://www.fpcj.jp/e/shiryo/jb/0128.html']
865,Visit www.guidrynews.com.,['www.guidrynews.com.']
866,Plan your escape from winter now - visit http://www.usairways.com/caribbean for more information and to book a flight.,['http://www.usairways.com/caribbean']
867,?http://www.opinionjournal.com/extra/?id=65000738 - OpinionJournal - Extra.url,['http://www.opinionjournal.com/extra/?id=65000738']
868,http://personal.mail.yahoo.com/ - Applicant Call Assignments.xls,['http://personal.mail.yahoo.com/']
869,<http://carpoint.msn.com/images\grey.gif Ready to Buy?,['http://carpoint.msn.com/images\\grey.gif']
870,Ok -------------------------- Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net),['www.BlackBerry.net)']
871,ACORN's website is at http://www.acorn.org.?,['http://www.acorn.org.?']
872,"Andrew Sullivan http://andrewsullivan.com quickly pronounced himself the third ""South Park Republican.""",['http://andrewsullivan.com']
873,"http://www.mega.com Avexus Adds Diamond Tree VP Michael Grad VP, Worldwide Sales mail?",['http://www.mega.com']
874,https://expensexms.enron.com/ewp/ .,['https://expensexms.enron.com/ewp/']
875,http://www.caiso.com/docs/2000/04/13/2000041317243312125.pdf Take care.,['http://www.caiso.com/docs/2000/04/13/2000041317243312125.pdf']
876,"The EWX site will be integrated into the wine.com U.S. site in 2001, and will serve the German wine market via the URL www.wine.de.",['www.wine.de.']
877,"See "" Computer <http://www.newsbytes.com/news/01/169873.html Service Jobs Drop.""",['http://www.newsbytes.com/news/01/169873.html']
878,The TradersNews indexes are available at www.tradersnewspower.com. ?,['www.tradersnewspower.com.']
879,"See "" Pension <http://www.bmck.com/gel/articles/UK- Stakeholder Pension Schemes.doc Plans.""",['http://www.bmck.com/gel/articles/UK-']
880,=20 You can learn more about Stateside on their website at www.stateside.com.,['www.stateside.com.']
881,"For more information and pictures, please visit www.admark.org.",['www.admark.org.']
882,We're also including our selective history of Sonic <http://www.amazon.com/exec/obidos/tg/feature/-/255765/ref=mk_del_255765_242207276 to fill you in on what happened in between.,['http://www.amazon.com/exec/obidos/tg/feature/-/255765/ref=mk_del_255765_242207276']
883,"Enron=01,s Internet address is www.enron.com.",['www.enron.com.']
884,"See "" Minimum <http://news.bbc.co.uk/hi/english/business/newsid_1572000/1572382.stm Wage Increases.""",['http://news.bbc.co.uk/hi/english/business/newsid_1572000/1572382.stm']
885,Ray -------------------------- Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net),['www.BlackBerry.net)']
886,Check out the latest update to Energy Insight's power plant development Market Indicator at http://www.einsight.com.,['http://www.einsight.com.']
887,"- Tony & Tacky http://opinionjournal.com/taste/?id=95001653 : John Ashcroft, the other man of the year.",['http://opinionjournal.com/taste/?id=95001653']
888,My friend Donald Pinchin runs a very hot site called?Fantasy Football Bookmarks http://ffbookmarks.com/?,['http://ffbookmarks.com/?']
889,"Troubleshooting information, technical specifications and system file updates are available at http://support.dell.com.",['http://support.dell.com.']
890,I am going to be available in a few minutes -------------------------- Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net),['www.BlackBerry.net)']
891,http://offer.omahasteaks.com/cgi-bin4/flo?y=eNHg0BdpkJ0GKs0cN80AX P.P.S.,['http://offer.omahasteaks.com/cgi-bin4/flo?y=eNHg0BdpkJ0GKs0cN80AX']
892,Just click here: http://enews.buy.com/cgi-bin5/flo?y=eE2W0DwlK30Bls0Cpu0Ad New Magazine Subscription Store!,['http://enews.buy.com/cgi-bin5/flo?y=eE2W0DwlK30Bls0Cpu0Ad']
893,Announces $20 Million Stock Offering <http://www.!,['http://www.!']
894,<http://rd.yahoo.com/mail_us/tag/?http://auctions.yahoo.com,['http://rd.yahoo.com/mail_us/tag/?http://auctions.yahoo.com']
895,You can read more about the March of Dimes at www.modimes.org.,['www.modimes.org.']
896,<http://carpoint.msn.com/Vip/Compare/Lexus/IS%20300/2001.asp Review It!,['http://carpoint.msn.com/Vip/Compare/Lexus/IS%20300/2001.asp']
897,http://www.evite.com/compose?type=Mothers_Day&li=bgt Need some help?,['http://www.evite.com/compose?type=Mothers_Day&li=bgt']
898,http://etcsurvey.corp.enron.com/wi/p0810709/i.asp?r=16972&s=FTNDNBJS&l=9,['http://etcsurvey.corp.enron.com/wi/p0810709/i.asp?r=16972&s=FTNDNBJS&l=9']
899,See www.dell.com/eep/rebates or call 1-800-934-1652 for rebate coupon details.,['www.dell.com/eep/rebates']
900,http://quicken.excite.com/investments/news/story/djbn/?story=/news/stories/dj/ 20010420/BT20010420006533.htm&symbol=PCG - Quicken.com - News.url,['http://quicken.excite.com/investments/news/story/djbn/?story=/news/stories/dj/']
901,- Melanie Kirkpatrick http://opinionjournal.com/taste/?id=95001511 : Thanksgiving during wartime.,['http://opinionjournal.com/taste/?id=95001511']
902,Southwest Airlines Click 'n Save Internet Specials at http://www.southwest.com/hotfares/?src=click Fares do not include a federal excise tax of up to $2.75 that will be imposed on each flight segment of your itinerary.,['http://www.southwest.com/hotfares/?src=click']
903,"The NYSE has standard criteria for listing stocks, which can be found on their website at www.nyse.com.",['www.nyse.com.']
904,Ruth http://www.adeq.state.az.us/environ/air/permit/index.html#permit,['http://www.adeq.state.az.us/environ/air/permit/index.html#permit']
905,http://offer.omahasteaks.com/cgi-bin4/flo?y=eN2U0BdpkJ0GXF0d3D0A6 4 (10 oz.),['http://offer.omahasteaks.com/cgi-bin4/flo?y=eN2U0BdpkJ0GXF0d3D0A6']
906,"See "" Shipyard <http://news.bbc.co.uk/hi/english/uk/england/newsid_1588000/1588661.stm Workers File Claim.""",['http://news.bbc.co.uk/hi/english/uk/england/newsid_1588000/1588661.stm']
907,"<a href=""http://go.quick.to/rudeebear"" Click Here To Check Him Out!",['http://go.quick.to/rudeebear']
908,12:01 a.m. EST On the Taste Page http://opinionjournal.com/taste/ A Beatle endorses the war effort.,['http://opinionjournal.com/taste/']
909,Or you may visit our website and register: www.scacompanies.com.,['www.scacompanies.com.']
910,"See "" Immigration <http://www.guardian.co.uk/Archive/Article/0,4273,4269104,00.html And Asylum System Overhaul.""","['http://www.guardian.co.uk/Archive/Article/0,4273,4269104,00.html']"
911,http://cdw01.cdnow.com/Click?q=f3-LjVgQJOD8sNuISzCOBayKOncm9RR ......................................................................,['http://cdw01.cdnow.com/Click?q=f3-LjVgQJOD8sNuISzCOBayKOncm9RR']
912,<http://www.rigzone.com/images/spacer.gif advertisem!,['http://www.rigzone.com/images/spacer.gif']
913,Please visit us again soon at http://www.imagestation.com/,['http://www.imagestation.com/']
914,Privacy Statement <http://www.spegcs.org/privacy.asp .,['http://www.spegcs.org/privacy.asp']
915,http://cgi.zdnet.com/slink?164492 Does your career need a jumpstart?,['http://cgi.zdnet.com/slink?164492']
916,"If you have any questions about your pogo.com games account, please visit http://games.custhelp.com.",['http://games.custhelp.com.']
917,Click here: http://enews.buy.com/cgi-bin5/flo?y=eE3k0DwlK30Bls04pH0Ay All prices and product availability subject to change without notice.,['http://enews.buy.com/cgi-bin5/flo?y=eE3k0DwlK30Bls04pH0Ay']
918,"<http://www.spe.org/cda/event_item/1,1093,422,00.html","['http://www.spe.org/cda/event_item/1,1093,422,00.html']"
919,John Landry Westbeat Music Promotions www.westbeatdj.com,['www.westbeatdj.com']
920,Scott http://www.sacbee.com/voices/news/voices01_20000922.html,['http://www.sacbee.com/voices/news/voices01_20000922.html']
921,"See "" New French <http://sg.biz.yahoo.com/010614/1/xdyq.html Jobs Law.""",['http://sg.biz.yahoo.com/010614/1/xdyq.html']
922,Click here: http://enews.buy.com/cgi-bin5/flo?y=eEtM0BC8et0Blu04pH0AM All prices and product availability subject to change without notice.,['http://enews.buy.com/cgi-bin5/flo?y=eEtM0BC8et0Blu04pH0AM']
923,Click here: http://enews.buy.com/cgi-bin5/flo?y=eE4N0BC8et0Blu04pH0AJ All prices and product availability subject to change without notice.,['http://enews.buy.com/cgi-bin5/flo?y=eE4N0BC8et0Blu04pH0AJ']
924,12:01 a.m. EST On the Taste Page http://opinionjournal.com/taste/ When war is fashionable.,['http://opinionjournal.com/taste/']
925,A publicly traded company's financials will appear a few weeks later through its SEC filings available through our Quotes & Data page <<http://quote.fool.com/ .,['http://quote.fool.com/']
926,Your order is being shipped to you under Dell's terms and conditions of sale found at: www.dell.com.,['www.dell.com.']
927,"http://www.pubservice.com/puenr1.asp Thanks, Avril",['http://www.pubservice.com/puenr1.asp']
928,Find out by taking the American Cancer Society - Discovery Health Channel quiz <http://health.discovery.com/tools/quiz/acs/cancer_quiz.html .,['http://health.discovery.com/tools/quiz/acs/cancer_quiz.html']
929,http://go2.travelocity.com/Click?q=59-y52oIEn5HtrOwBxGp_SU_GXCMRRR Happy Travels!,['http://go2.travelocity.com/Click?q=59-y52oIEn5HtrOwBxGp_SU_GXCMRRR']
930,"If you have problems launching the site, please copy and paste http://clickathomepilot.enron.com directly into Internet Explorer.",['http://clickathomepilot.enron.com']
931,//www.rigzone.com/images/spacer.gif Mar.,['www.rigzone.com/images/spacer.gif']
932,"See "" Workers Tackle Over Welfare Packages <http://allafrica.com/stories/printable/200106180424.html .""",['http://allafrica.com/stories/printable/200106180424.html']
933,: http://web.haas.berkeley.edu/intranet/?,['http://web.haas.berkeley.edu/intranet/?']
934,Thanks to my Buddy Bob Harris from www.tflreport.com for doing the formatting on these for me.,['www.tflreport.com']
935,"See "" Apple Workers Forum <http://www.dol.gov/dol/ilab/public/programs/nao/wamailing.htm .""",['http://www.dol.gov/dol/ilab/public/programs/nao/wamailing.htm']
936,"See "" Termination <http://www.bundesarbeitsgericht.de/ Ruling.""",['http://www.bundesarbeitsgericht.de/']
937,http://news.bbc.co.uk/hi/english/world/south_asia/newsid_1048000/1048917.stm,['http://news.bbc.co.uk/hi/english/world/south_asia/newsid_1048000/1048917.stm']
938,I'll be in this afternoon and will give you a call -------------------------- Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net),['www.BlackBerry.net)']
939,Internet Life home page at http://www.yil.com.,['http://www.yil.com.']
940,"See "" German Parliament Works Act <http://www.bundestag.de/ .""",['http://www.bundestag.de/']
941,Stacey http://www.assembly.ca.gov/acs/acsframeset2text.htm,['http://www.assembly.ca.gov/acs/acsframeset2text.htm']
942,More information about their products can be found at http://www.cavio.com/.,['http://www.cavio.com/.']
943,"See "" Proposed Convention Concerning Safety <http://www.ilo.org/public/english/standards/relm/ilc/ilc89/rep-iv-2b.htm & Health In Agriculture.""",['http://www.ilo.org/public/english/standards/relm/ilc/ilc89/rep-iv-2b.htm']
944,Sandra http://www.dol.gov/dol/esa/public/regs/statutes/whd/fmla.htm - FMLA.url,['http://www.dol.gov/dol/esa/public/regs/statutes/whd/fmla.htm']
945,<http://www.rigzone.com/images/spacer.gif Production <http://www.rigzo!,"['http://www.rigzone.com/images/spacer.gif', 'http://www.rigzo!']"
946,Click here: http://enews.buy.com/cgi-bin5/flo?y=eFBF0BC8et0Blu04pH0AQ All prices and product availability subject to change without notice.,['http://enews.buy.com/cgi-bin5/flo?y=eFBF0BC8et0Blu04pH0AQ']
947,http://www.littler.com - SD201!.doc,['http://www.littler.com']
948,Click here to read the full article: http://www.cbb.com/CorporateREOnline,['http://www.cbb.com/CorporateREOnline']
949,http://cdw01.cdnow.com/Click?q=80-KTIvQQ0M6lz5FaooSbzjyRQUpdRR ......................................................................,['http://cdw01.cdnow.com/Click?q=80-KTIvQQ0M6lz5FaooSbzjyRQUpdRR']
950,Check them out: http://www.viviance.net Will forward new work number to Patti when I am sure of what it will be.,['http://www.viviance.net']
951,See you Monday -------------------------- Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net),['www.BlackBerry.net)']
952,http://www.playersonly.com == Not Enough?,['http://www.playersonly.com']
953,"See "" Companies Keep Watch <http://www.amanet.org/research/pdfs/ems_short2001.pdf .""",['http://www.amanet.org/research/pdfs/ems_short2001.pdf']
954,http://web.mhhs.org/nursery/babyDetails.asp?hospitalID=7&search=list&babyID=19650 RZ,['http://web.mhhs.org/nursery/babyDetails.asp?hospitalID=7&search=list&babyID=19650']
955,Thanks MRP -------------------------- Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net),['www.BlackBerry.net)']
956,You received this email because you requested timely investment ideas from www.JustOptin.com Should you not wish to receive any future monthly investment newsletters there are remove instructions at the end of this email.,['www.JustOptin.com']
957,Please go to our home page at www.tradersnewspower.com.,['www.tradersnewspower.com.']
958,"See "" Immigration <http://www.news24.co.za/News24/South_Africa/0,1113,2-7_1087758,00.html Bill.""","['http://www.news24.co.za/News24/South_Africa/0,1113,2-7_1087758,00.html']"
959,Click Here For More Details http://home.enron.com:84/messaging/starwars.jpg,['http://home.enron.com:84/messaging/starwars.jpg']
960,"The Microsoft Passport Team For more information about Passport, see http://www.passport.com.",['http://www.passport.com.']
961,_________________________________________________________________ Get your FREE download of MSN Explorer at http://explorer.msn.com,['http://explorer.msn.com']
962,Thanks lynn -------------------------- Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net),['www.BlackBerry.net)']
963,=20 http://www.cmlversatel.com OTHER Tutor.com Adds Boston Library Coordinator Karen Duff as Dir.,['http://www.cmlversatel.com']
964,"See "" Maine Health Insurance Law <http://janus.state.me.us/legis/bills/billtexts/ld170301-1.asp .""",['http://janus.state.me.us/legis/bills/billtexts/ld170301-1.asp']
965,You can find more information about the event by visiting http://www.StartupUniversity.com/sfbay Startup University S.F.,['http://www.StartupUniversity.com/sfbay']
966,http://www.coremetrics.com Italian Software Maker hi-flier Names cirlab!,['http://www.coremetrics.com']
967,http://enews.buy.com/cgi-bin5/flo?y=eFCN0DwlK30Bp20BAbh0AO Anytime Help: Please use the link below for your Customer Support questions.,['http://enews.buy.com/cgi-bin5/flo?y=eFCN0DwlK30Bp20BAbh0AO']
968,"See "" Joint Statement <http://wwwwhitehouse.gov/news/releases/2001/09/20010906-8.html .""",['http://wwwwhitehouse.gov/news/releases/2001/09/20010906-8.html']
969,"See "" Pakistan <http://www.imfmetal.org/imf/main/main_text.cfm?show=news&ID=1478 Labour Leaders Support Government.""",['http://www.imfmetal.org/imf/main/main_text.cfm?show=news&ID=1478']
970,Just click here: http://enews.buy.com/cgi-bin5/flo?y=eE2V0BC8et0Blu0Cpu0AP New Magazine Subscription Store!,['http://enews.buy.com/cgi-bin5/flo?y=eE2V0BC8et0Blu0Cpu0AP']
971,"- Daniel Henninger http://opinionjournal.com/columnists/dhenninger/?id=95001747 : ""Rink rage""?",['http://opinionjournal.com/columnists/dhenninger/?id=95001747']
972,http://espn.go.com/ncf/index.html Send this to all of the Sooner and Longhorn fans you know...,['http://espn.go.com/ncf/index.html']
973,Please visit our web-site at http://www.crs-steamboat.com for our complete online brochure and rate sheets.,['http://www.crs-steamboat.com']
974,See http://www.amazon.com/promos for restrictions.,['http://www.amazon.com/promos']
975,"Sincerely, The Staff at Classmates http://www.classmates.com/go/e/85040521/QV100/QV1",['http://www.classmates.com/go/e/85040521/QV100/QV1']
976,"For more information, visit http://www.DallasTexasExes.org.",['http://www.DallasTexasExes.org.']
977,All this and more at http://enn.enron.com.,['http://enn.enron.com.']
978,"Perhaps by now you have had an opportunity to review the http://wells.pagosaenergy.com web site and look at aspects of the ""demo"" section.",['http://wells.pagosaenergy.com']
979,"See "" Equal <http://new.newsroom.co.nz/story/64679-33-0.html Rights For Workers With Disabilities.""",['http://new.newsroom.co.nz/story/64679-33-0.html']
980,Log into PEP at http://pep.corp.enron.com .,['http://pep.corp.enron.com']
981,<http://4at2.com/email_domains/hag/0001/final/images/spacer.gif The Treo communicator comes loaded with Blazer?,['http://4at2.com/email_domains/hag/0001/final/images/spacer.gif']
982,Click here: http://enews.buy.com/cgi-bin5/flo?y=eE4N0D4S5I0Blu04pH0A1 All prices and product availability subject to change without notice.,['http://enews.buy.com/cgi-bin5/flo?y=eE4N0D4S5I0Blu04pH0A1']
983,Personals http://rd.yahoo.com/mktg/greetings/txt/confirmation/tagline/?http://personals.yahoo.com,['http://rd.yahoo.com/mktg/greetings/txt/confirmation/tagline/?http://personals.yahoo.com']
984,Visit El Paso at www.elpaso.com <http://www.elpaso.com .,"['www.elpaso.com', 'http://www.elpaso.com']"
985,John -------------------------- Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net),['www.BlackBerry.net)']
986,Log on to http://home.enron.com and click on the United Way logo.,['http://home.enron.com']
987,Don't miss our recommendations for some great books to sweeten the gift <http://email.bn.com/cgi-bin6/flo?y=hFVU0EUb180Bvf0FpW0Ae !,['http://email.bn.com/cgi-bin6/flo?y=hFVU0EUb180Bvf0FpW0Ae']
988,We encourage you to review our privacy statement at: http://www.passport.com/privacypolicy.asp.,['http://www.passport.com/privacypolicy.asp.']
989,Chase can be reached on the Web at=20 www.chase.com.,['www.chase.com.']
990,<http://www.amazon.com/movies-email We hope you enjoyed receiving this message.,['http://www.amazon.com/movies-email']
991,<http://www.pmaconference.com/imagesemail/id000045/id00005.gif Many participants rate the program as among the most valuable they have ever attended.,['http://www.pmaconference.com/imagesemail/id000045/id00005.gif']
992,If you were a successful bidder in the previous auction you may also register at www.captrades.com.,['www.captrades.com.']
993,Click here: http://enews.buy.com/cgi-bin5/flo?y=eFEK0DwlK30Bp204pH0Ak All prices and product availability subject to change without notice.,['http://enews.buy.com/cgi-bin5/flo?y=eFEK0DwlK30Bp204pH0Ak']
994,"To view your PayPal balance or other account information, log in at http://www.PayPal.com.",['http://www.PayPal.com.']
995,Please apply aggressive load curtailment strategies to see if we can avoid outages scheduled for Block 1. www.caiso.com.,['www.caiso.com.']
996,<http://www.sun-sentinel.com/news/local/southflorida/sfl-renaissance926.story,['http://www.sun-sentinel.com/news/local/southflorida/sfl-renaissance926.story']
997,<http://www.txtreasure.com/ what do you think about this.,['http://www.txtreasure.com/']
998,"See "" Salaried <http://www.haaretzdaily.com/hasen/pages/ShArt.jhtml?itemNo=77263&sw=union Union Members Decreases In Last Decade.""",['http://www.haaretzdaily.com/hasen/pages/ShArt.jhtml?itemNo=77263&sw=union']
999,Register at <http://iscedcenter.enron.com * NEW!,['http://iscedcenter.enron.com']
1000,Be sure to stop by www.groupoutlet.com <http://www.groupoutlet.com to check out all the new items.,"['www.groupoutlet.com', 'http://www.groupoutlet.com']"
1001,The link is: http://events.embark.com/Event/clients/stanford/MBA/Off_campus/.,['http://events.embark.com/Event/clients/stanford/MBA/Off_campus/.']
1002,http://TheEconomist.s.maildart.net/link_34884_6659355_1_79944192_60299072_1_6e Brand names got a boost in Europe.,['http://TheEconomist.s.maildart.net/link_34884_6659355_1_79944192_60299072_1_6e']
